id,index,region,city,settlement,okato,oktmo,fias,kladr,latitude,longitude,geoname,tax_office
3504,142100,Московская область,город Подольск,деревня Борьево,46460000061,46760000156,a467abd7-2827-46e5-8c7b-c687a575cab1,5000002401700,55.32749,37.69631,508101,5074
3505,142100,Московская область,город Подольск,деревня Булатово,46460000066,46760000161,05eaec9e-8888-4f93-b32f-81129e2fb726,5000002401800,55.444747,37.42191,508101,5074
3506,142143,Московская область,город Подольск,деревня Быковка,46460000071,46760000166,97320b7b-99fe-4e83-af3c-96f678a79b18,5000002401900,55.475271,37.619441,508101,5074
3507,142100,Московская область,город Подольск,деревня Бяконтово,46460000081,46760000171,49f1dbb7-4e1d-4cfc-a62a-176e82b9b156,5000002402000,55.477465,37.635673,508101,5074
3508,142100,Московская область,город Подольск,деревня Валищево,46460000086,46760000176,e16d1704-989d-4cbd-855d-b261bc548122,5000002402100,55.325733,37.673771,508101,5074
3509,142152,Московская область,город Подольск,деревня Ворыпаево,46460000091,46760000181,89a816ac-99eb-4372-bc74-c6770e1f7fe5,5000002402200,55.479133,37.671049,508101,5074
3510,142184,Московская область,город Подольск,деревня Гривно,46460000096,46760000186,6c25ad4b-6140-4e5b-819b-7438534e719f,5000002402300,55.348872,37.569656,508101,5074
3511,142145,Московская область,город Подольск,деревня Дмитрово,46460000101,46760000191,d3ce6cea-2556-41a7-9497-6f4357ec5bf7,5000002402400,55.365914,37.433121,508101,5074
3512,142132,Московская область,город Подольск,деревня Докукино,46460000106,46760000196,8aa82532-03d3-4612-8ac4-3c492c2a6d1f,5000002402500,55.423877,37.471866,508101,5074
3513,142132,Московская область,город Подольск,деревня Жарково,46460000116,46760000201,7e859793-a4dd-4716-b059-123b5b047c5c,5000002402900,55.425052,37.461966,508101,5074
3514,142143,Московская область,город Подольск,деревня Жданово,46460000121,46760000206,e86035b3-8f01-4d34-b2bc-a15c880133d6,5000002402600,55.45092,37.604664,508101,5074
3515,142143,Московская область,город Подольск,деревня Ивлево,46460000131,46760000211,5954abc4-dbeb-4987-96d1-954947f8678a,5000002402700,55.453416,37.624678,508101,5074
3516,142181,Московская область,город Подольск,деревня Коледино,46460000136,46760000216,6473edb3-f716-4987-ac0d-60068c2f0bb4,5000002402800,55.377117,37.582799,508101,5074
3517,142132,Московская область,город Подольск,деревня Кутьино,46460000146,46760000221,4a1a3c29-89d6-479f-9d8d-cf9233fac490,5000002403000,55.434936,37.454564,508101,5074
3518,142100,Московская область,город Подольск,деревня Лаговское,46460000151,46760000226,d821d30a-c0bc-44c7-95c1-c64751364125,5000002403100,55.310278,37.540012,508101,5074
3519,142100,Московская область,город Подольск,деревня Лемешово,46460000156,46760000231,a940e563-5304-4c94-8bdd-2890c3f9c389,5000002403200,55.431775,37.47713,508101,5074
3520,142184,Московская область,город Подольск,деревня Лопаткино,46460000171,46760000236,65cda636-7941-4bfe-8725-ce68715d627e,5000002403300,55.315478,37.644432,508101,5074
3521,142100,Московская область,город Подольск,деревня Луковня,46460000176,46760000241,13c00f53-f205-48ec-aafc-6098b34e9493,5000002403400,55.451226,37.445204,508101,5074
3522,142100,Московская область,город Подольск,деревня Лучинское,46460000181,46760000246,0aec717f-55f6-4290-90da-d93cc8f85d71,5000002403500,55.342007,37.455633,508101,5074
3523,142152,Московская область,город Подольск,деревня Макарово,46460000186,46760000251,6378420e-0568-4ea7-a35d-ef10039ad748,5000002403600,55.464498,37.671444,508101,5074
3524,142152,Московская область,город Подольск,деревня Малое Брянцево,46460000191,46760000256,6b98a64f-9a84-4f07-8bea-cc9e2e95521b,5000002403700,55.505885,37.693065,508101,5074
3525,142113,Московская область,город Подольск,деревня Малое Толбино,46460000196,46760000261,81528e17-d020-4be6-bd4d-b0ba02e42c3f,5000002403800,55.330722,37.485798,508101,5074
3526,142153,Московская область,город Подольск,деревня Матвеевское,46460000201,46760000266,450c12e6-1cf0-4bac-8dd4-8a05e3835d4a,5000002403900,55.322302,37.598178,508101,5074
3527,142100,Московская область,город Подольск,деревня Меньшово,46460000206,46760000271,18f6191f-c855-4c21-9871-c1dfd4933d6a,5000002404000,55.395762,37.482259,508101,5074
3528,142100,Московская область,город Подольск,деревня Мотовилово,46460000216,46760000276,2457a73b-3106-407b-b0fe-820d51676358,5000002404100,55.352327,37.580149,508101,5074
3529,142132,Московская область,город Подольск,деревня Наумово,46460000221,46760000281,67a0f125-7f4d-4146-93a0-ee44ec419997,5000002404200,55.419064,37.452121,508101,5074
3530,142100,Московская область,город Подольск,деревня Никулино,46460000226,46760000286,d05886e9-e8f2-4ec5-b1b3-aacb7b28e20f,5000002404300,55.343773,37.436373,508101,5074
3531,142100,Московская область,город Подольск,деревня Новогородово,46460000231,46760000291,9f70e592-6978-465f-bbb3-f1519b1c937f,5000002404400,55.332048,37.58667,508101,5074
3532,142181,Московская область,город Подольск,деревня Новоколедино,46460000236,46760000296,a68ee583-0641-4627-9eeb-dd02cbb5a27a,5000002404500,55.388722,37.571983,508101,5074
3533,142100,Московская область,город Подольск,деревня Новоселки,46460000241,46760000301,435b69ad-2b37-4931-9165-a7ff7c6a5733,5000002404600,55.337097,37.601954,508101,5074
3534,142100,Московская область,город Подольск,деревня Ордынцы,46460000246,46760000306,f8591748-1140-4a15-8e51-ee31ca6bb189,5000002404700,55.477516,37.59242,508101,5074
3535,142101,Московская область,город Подольск,деревня Плещеево,46460000251,46760000311,0d4af5c2-cb03-47b7-851f-af8d57376fb1,5000002404900,55.457807,37.60302,508101,5074
3536,142100,Московская область,город Подольск,деревня Потапово,46460000271,46760000316,6041e3ff-7a29-4725-a5ac-1054b33c2a71,5000002404800,55.511679,37.670061,508101,5074
3537,142100,Московская область,город Подольск,деревня Пузиково,46460000276,46760000321,4ef7dae3-4bca-4b3d-b37e-b55d277b2ba8,5000002405000,55.361365,37.671157,508101,5074
3538,142153,Московская область,город Подольск,деревня Романцево,46460000286,46760000326,8722ca07-b8c8-407a-b8e6-f780c499e657,5000002405100,55.316247,37.583868,508101,5074
3539,142100,Московская область,город Подольск,деревня Северово,46460000296,46760000331,51e0b3e6-96ee-49d2-a31a-c4f78e907175,5000002405200,55.400389,37.512667,508101,5074
3540,142100,Московская область,город Подольск,деревня Сергеевка,46460000306,46760000336,1e502268-63ed-47b6-9312-95e67a2956ec,5000002405300,55.376734,37.524166,508101,5074
3541,142100,Московская область,город Подольск,деревня Сертякино,46460000311,46760000341,d07d6605-74c1-4e23-a690-7740602c4172,5000002405400,55.359906,37.477417,508101,5074
3542,142100,Московская область,город Подольск,деревня Слащево,46460000321,46760000346,0f25a330-ac5e-4e36-a5d4-60d4669a7352,5000002405500,55.339391,37.608832,508101,5074
3543,142152,Московская область,город Подольск,деревня Спирово,46460000331,46760000351,8b515561-5070-46f2-932f-477b97084f5d,5000002405600,55.506408,37.646813,508101,5074
3544,142143,Московская область,город Подольск,деревня Стрелково,46460000336,46760000356,48c4d2d2-606e-44ee-a634-29d35aa152e5,5000002405700,55.459654,37.612829,508101,5074
3545,142143,Московская область,город Подольск,деревня Услонь,46460000351,46760000361,66c96bc2-ade5-4d52-acae-e6d0667a1399,5000002405800,55.4653678,37.6429786,508101,5074
3546,142152,Московская область,город Подольск,деревня Федюково,46460000356,46760000366,ccb05d1e-ebd3-4a35-bb15-b6f027ac21ea,5000002405900,55.512643,37.686267,508101,5074
3547,142100,Московская область,город Подольск,деревня Харитоново,46460000361,46760000371,4a67603c-48ea-44b0-9680-9ce3a3c81308,5000002406000,55.350494,37.614392,508101,5074
